item_code;order_date;daily_order_frequency
10011003001;2021-08-04;13
10011003001;2021-08-05;10
10011003001;2021-08-06;7
10011003001;2021-08-07;6
10011003001;2021-08-08;9
10011003001;2021-08-09;12
10011003001;2021-08-10;6
10011003001;2021-08-11;17
10011003001;2021-08-12;14
10011003001;2021-08-13;8
10011003001;2021-08-14;7
10011003001;2021-08-15;10
10011003001;2021-08-16;2
10011003001;2021-08-17;4
10011004001;2021-08-03;1
10011004001;2021-08-04;1
10011004001;2021-08-11;1
10011004001;2021-08-15;1
10011004001;2021-08-17;1
10011007001;2021-08-02;2
10011007001;2021-08-03;1
10011007001;2021-08-05;2
10011007001;2021-08-09;1
10011007001;2021-08-11;1
10011007001;2021-08-14;2
10011016001;2021-08-01;4
10011016001;2021-08-02;3
10011016001;2021-08-03;3
10011016001;2021-08-04;9
10011016001;2021-08-05;9
10011016001;2021-08-06;10
10011016001;2021-08-07;6
10011016001;2021-08-08;5
10011016001;2021-08-09;3
10011016001;2021-08-10;5
10011016001;2021-08-11;6
10011016001;2021-08-12;6
10011016001;2021-08-13;5
10011016001;2021-08-14;10
10011016001;2021-08-15;12
10011016001;2021-08-16;11
10011016001;2021-08-17;6
10011021001;2021-08-01;2
10011021001;2021-08-02;1
10011021001;2021-08-04;1
10011021001;2021-08-05;1
10011021001;2021-08-06;2
10011021001;2021-08-09;3
10011021001;2021-08-11;3
10011021001;2021-08-12;3
10011021001;2021-08-13;1
10011021001;2021-08-14;1
10011021001;2021-08-16;5
10011021001;2021-08-17;1
10011023001;2021-08-01;3
10011023001;2021-08-02;11
10011023001;2021-08-03;5
10011023001;2021-08-04;7
10011023001;2021-08-05;9
10011023001;2021-08-07;2
10011023001;2021-08-08;3
10011023001;2021-08-09;6
10011023001;2021-08-10;6
10011023001;2021-08-11;5
10011023001;2021-08-12;2
10011023001;2021-08-13;2
10011023001;2021-08-14;1
10011023001;2021-08-15;7
10011023001;2021-08-16;4
10011023001;2021-08-17;6
10011028001;2021-08-03;4
10011028001;2021-08-08;1
10011028001;2021-08-09;1
10011028001;2021-08-12;1
10011028001;2021-08-15;2
10012002001;2021-08-10;1
10012004001;2021-08-01;20
10012004001;2021-08-02;5
10012004001;2021-08-03;8
10012004001;2021-08-04;5
10012004001;2021-08-05;12
10012004001;2021-08-06;4
10012004001;2021-08-07;2
10012004001;2021-08-08;5
10012004001;2021-08-09;2
10012004001;2021-08-10;5
10012004001;2021-08-12;1
10012004001;2021-08-13;1
10012004001;2021-08-14;12
10012004001;2021-08-15;3
10012004001;2021-08-16;2
10012004001;2021-08-17;2
10012006001;2021-08-01;1
10012006001;2021-08-02;9
10012006001;2021-08-04;1
10012006001;2021-08-05;3
10012006001;2021-08-07;2
10012006001;2021-08-08;3
10012006001;2021-08-09;5
10012006001;2021-08-10;2
10012006001;2021-08-11;4
10012006001;2021-08-12;3
10012006001;2021-08-13;4
10012006001;2021-08-14;3
10012006001;2021-08-15;4
10012006001;2021-08-16;4
10012006001;2021-08-17;5
10012009001;2021-08-02;2
10012009001;2021-08-04;1
10012009001;2021-08-17;1
10012899001;2021-08-01;4
10012899001;2021-08-02;4
10012899001;2021-08-03;4
10012899001;2021-08-04;5
10012899001;2021-08-05;4
10012899001;2021-08-06;4
10012899001;2021-08-08;3
10012899001;2021-08-09;3
10012899001;2021-08-10;4
10012899001;2021-08-11;2
10012899001;2021-08-12;4
10012899001;2021-08-13;3
10012899001;2021-08-14;4
10012899001;2021-08-15;2
10012899001;2021-08-16;1
10012899001;2021-08-17;2
10013003001;2021-08-01;5
10013003001;2021-08-02;3
10013003001;2021-08-03;7
10013003001;2021-08-04;11
10013003001;2021-08-05;8
10013003001;2021-08-06;4
10013003001;2021-08-07;8
10013003001;2021-08-08;6
10013003001;2021-08-09;2
10013003001;2021-08-10;3
10013003001;2021-08-11;6
10013003001;2021-08-12;6
10013003001;2021-08-13;12
10013003001;2021-08-14;9
10013003001;2021-08-15;39
10013003001;2021-08-16;17
10013003001;2021-08-17;6
10013004001;2021-08-12;1
10013004001;2021-08-14;1
10013005001;2021-08-02;2
10013005001;2021-08-03;5
10013005001;2021-08-04;1
10013005001;2021-08-05;4
10013005001;2021-08-06;2
10013005001;2021-08-07;2
10013005001;2021-08-08;5
10013005001;2021-08-09;3
10013005001;2021-08-10;9
10013005001;2021-08-11;9
10013005001;2021-08-12;8
10013005001;2021-08-13;5
10013005001;2021-08-14;7
10013005001;2021-08-15;12
10013005001;2021-08-16;13
10013005001;2021-08-17;10
10013007001;2021-08-14;2
10013007001;2021-08-16;2
10013007001;2021-08-17;1
10013012001;2021-08-01;2
10013012001;2021-08-02;9
10013012001;2021-08-03;4
10013012001;2021-08-04;7
10013012001;2021-08-05;3
10013012001;2021-08-07;4
10013012001;2021-08-08;4
10013012001;2021-08-09;10
10013012001;2021-08-10;8
10013012001;2021-08-11;4
10013012001;2021-08-12;9
10013012001;2021-08-13;2
10013012001;2021-08-14;1
10013012001;2021-08-15;4
10013012001;2021-08-16;3
10013012001;2021-08-17;5
10014009001;2021-08-02;1
10014009001;2021-08-03;6
10014009001;2021-08-04;6
10014009001;2021-08-05;3
10014009001;2021-08-06;8
10014009001;2021-08-07;4
10014009001;2021-08-08;4
10014009001;2021-08-09;1
10014009001;2021-08-10;10
10014009001;2021-08-11;10
10014009001;2021-08-12;6
10014009001;2021-08-13;3
10014009001;2021-08-14;4
10014009001;2021-08-15;8
10014009001;2021-08-16;5
10014009001;2021-08-17;7
10014018001;2021-08-16;1
10014020001;2021-08-01;3
10014020001;2021-08-02;3
10014020001;2021-08-03;1
10014020001;2021-08-04;7
10014020001;2021-08-05;4
10014020001;2021-08-06;1
10014020001;2021-08-07;2
10014020001;2021-08-08;3
10014020001;2021-08-11;3
10014020001;2021-08-12;3
10014020001;2021-08-13;2
10014020001;2021-08-14;4
10014020001;2021-08-15;7
10014020001;2021-08-16;3
10014020001;2021-08-17;10
10014023001;2021-08-01;8
10014023001;2021-08-02;14
10014023001;2021-08-03;21
10014023001;2021-08-04;10
10014023001;2021-08-05;13
10014023001;2021-08-06;1
10014023001;2021-08-07;4
10014023001;2021-08-08;5
10014023001;2021-08-09;4
10014023001;2021-08-10;2
10014023001;2021-08-11;10
10014023001;2021-08-12;10
10014023001;2021-08-13;7
10014023001;2021-08-14;1
10014023001;2021-08-15;6
10014023001;2021-08-16;3
10014023001;2021-08-17;5
10014024001;2021-08-02;2
10014024001;2021-08-03;3
10014024001;2021-08-04;5
10014024001;2021-08-05;1
10014024001;2021-08-06;1
10014024001;2021-08-11;2
10014024001;2021-08-15;1
10014028001;2021-08-01;3
10014028001;2021-08-02;6
10014028001;2021-08-03;8
10014028001;2021-08-04;7
10014028001;2021-08-05;11
10014028001;2021-08-06;5
10014028001;2021-08-07;2
10014028001;2021-08-08;5
10014028001;2021-08-09;9
10014028001;2021-08-10;14
10014028001;2021-08-11;2
10014028001;2021-08-12;13
10014028001;2021-08-13;4
10014028001;2021-08-14;12
10014028001;2021-08-15;6
10014028001;2021-08-16;17
10014028001;2021-08-17;15
10014029001;2021-08-01;1
10014029001;2021-08-02;1
10014029001;2021-08-05;1
10014029001;2021-08-06;1
10014029001;2021-08-10;1
10014029001;2021-08-11;3
10014029001;2021-08-12;3
10014029001;2021-08-13;1
10014029001;2021-08-14;4
10014029001;2021-08-15;4
10014029001;2021-08-17;1
10014030001;2021-08-01;1
10014030001;2021-08-02;1
10014030001;2021-08-04;3
10014030001;2021-08-05;3
10014030001;2021-08-06;1
10014030001;2021-08-09;1
10014030001;2021-08-11;1
10014032001;2021-08-01;1
10014032001;2021-08-02;3
10014032001;2021-08-03;1
10014032001;2021-08-04;3
10014032001;2021-08-05;4
10014032001;2021-08-07;3
10014032001;2021-08-08;1
10014032001;2021-08-09;1
10014032001;2021-08-10;1
10014032001;2021-08-11;2
10014032001;2021-08-12;1
10014032001;2021-08-13;3
10014032001;2021-08-14;8
10014032001;2021-08-15;10
10014032001;2021-08-16;2
10014032001;2021-08-17;1
10014033001;2021-08-01;3
10014033001;2021-08-02;5
10014033001;2021-08-03;3
10014033001;2021-08-04;5
10014033001;2021-08-05;11
10014033001;2021-08-06;5
10014033001;2021-08-07;5
10014033001;2021-08-08;3
10014033001;2021-08-09;3
10014033001;2021-08-10;3
10014033001;2021-08-11;5
10014033001;2021-08-12;5
10014033001;2021-08-13;7
10014033001;2021-08-14;8
10014033001;2021-08-15;9
10014033001;2021-08-16;14
10014033001;2021-08-17;4
10014037001;2021-08-01;1
10014037001;2021-08-02;1
10014037001;2021-08-03;1
10014037001;2021-08-04;2
10014037001;2021-08-05;1
10014037001;2021-08-09;1
10014037001;2021-08-11;1
10014037001;2021-08-13;2
10014037001;2021-08-14;3
10014037001;2021-08-17;1
10014043001;2021-08-04;1
10014051001;2021-08-01;1
10014051001;2021-08-02;2
10014051001;2021-08-03;2
10014051001;2021-08-04;1
10014051001;2021-08-05;2
10014051001;2021-08-07;3
10014051001;2021-08-08;2
10014051001;2021-08-09;2
10014051001;2021-08-10;2
10014051001;2021-08-11;3
10014051001;2021-08-12;3
10014051001;2021-08-13;1
10014051001;2021-08-14;6
10014051001;2021-08-15;3
10014051001;2021-08-16;4
10014051001;2021-08-17;8
10014055001;2021-08-05;1
10014062001;2021-08-01;1
10014062001;2021-08-03;1
10014062001;2021-08-05;1
10014067001;2021-08-01;1
10014067001;2021-08-14;1
10014067001;2021-08-15;1
10014067001;2021-08-16;1
10014069001;2021-08-03;1
10014073001;2021-08-17;1
10014080001;2021-08-01;2
10014080001;2021-08-03;2
10014080001;2021-08-04;2
10014080001;2021-08-05;2
10014080001;2021-08-07;1
10014080001;2021-08-09;1
10014080001;2021-08-11;1
10014080001;2021-08-12;1
10014080001;2021-08-13;1
10014080001;2021-08-16;1
10014090001;2021-08-01;8
10014090001;2021-08-02;7
10014090001;2021-08-03;12
10014090001;2021-08-04;9
10014090001;2021-08-05;12
10014090001;2021-08-06;7
10014090001;2021-08-07;4
10014090001;2021-08-08;8
10014090001;2021-08-09;10
10014090001;2021-08-10;12
10014090001;2021-08-11;12
10014090001;2021-08-12;19
10014090001;2021-08-13;5
10014090001;2021-08-14;13
10014090001;2021-08-15;16
10014090001;2021-08-16;28
10014090001;2021-08-17;23
10014092001;2021-08-01;2
10014092001;2021-08-02;2
10014092001;2021-08-03;3
10014092001;2021-08-05;6
10014092001;2021-08-06;4
10014092001;2021-08-07;4
10014092001;2021-08-08;3
10014092001;2021-08-09;1
10014092001;2021-08-10;2
10014092001;2021-08-12;3
10014092001;2021-08-13;4
10014092001;2021-08-14;5
10014092001;2021-08-15;4
10014092001;2021-08-16;2
10014097001;2021-08-01;1
10014097001;2021-08-14;1
10014097001;2021-08-17;1
10014106001;2021-08-05;1
10014106001;2021-08-09;1
10014106001;2021-08-12;1
10014106001;2021-08-14;1
10014110001;2021-08-14;1
10014110001;2021-08-15;2
10014111001;2021-08-08;1
10014111001;2021-08-09;2
10014111001;2021-08-11;1
10014111001;2021-08-12;1
10014111001;2021-08-14;2
10014111001;2021-08-15;1
10014111001;2021-08-16;2
10014111001;2021-08-17;1
10014113001;2021-08-01;2
10014113001;2021-08-02;3
10014113001;2021-08-03;3
10014113001;2021-08-04;1
10014113001;2021-08-05;1
10014113001;2021-08-07;3
10014113001;2021-08-08;2
10014113001;2021-08-09;1
10014113001;2021-08-10;6
10014113001;2021-08-11;5
10014113001;2021-08-12;4
10014113001;2021-08-13;3
10014113001;2021-08-14;4
10014113001;2021-08-15;7
10014113001;2021-08-16;6
10014113001;2021-08-17;5
10014126001;2021-08-08;1
10014126001;2021-08-09;1
10014126001;2021-08-10;1
10014126001;2021-08-11;1
10014126001;2021-08-12;1
10014126001;2021-08-13;1
10014126001;2021-08-14;4
10014126001;2021-08-15;1
10014126001;2021-08-16;2
10014126001;2021-08-17;5
10014130001;2021-08-01;2
10014130001;2021-08-08;2
10014130001;2021-08-09;1
10014130001;2021-08-10;2
10014130001;2021-08-15;1
10014130001;2021-08-17;4
10014898001;2021-08-10;1
10014898001;2021-08-11;1
10014898001;2021-08-12;3
10014898001;2021-08-13;1
10014898001;2021-08-15;4
10014898001;2021-08-16;3
10014898001;2021-08-17;1
10015007001;2021-08-01;7
10015007001;2021-08-02;3
10015007001;2021-08-03;13
10015007001;2021-08-04;5
10015007001;2021-08-05;5
10015007001;2021-08-06;3
10015007001;2021-08-07;4
10015007001;2021-08-08;6
10015007001;2021-08-09;6
10015007001;2021-08-10;11
10015007001;2021-08-11;12
10015007001;2021-08-12;5
10015007001;2021-08-13;13
10015007001;2021-08-14;11
10015007001;2021-08-15;8
10015007001;2021-08-16;13
10015007001;2021-08-17;7
10015011001;2021-08-01;1
10015011001;2021-08-02;2
10015011001;2021-08-03;4
10015011001;2021-08-04;3
10015011001;2021-08-05;1
10015011001;2021-08-06;1
10015011001;2021-08-07;1
10015011001;2021-08-09;1
10015011001;2021-08-10;8
10015011001;2021-08-11;3
10015011001;2021-08-12;3
10015011001;2021-08-13;1
10015011001;2021-08-14;5
10015011001;2021-08-15;9
10015011001;2021-08-16;10
10015011001;2021-08-17;8
10016002001;2021-08-03;1
10016002001;2021-08-11;1
10016002001;2021-08-13;1
10016002001;2021-08-14;1
10016002001;2021-08-15;2
10016002001;2021-08-17;1
10016011001;2021-08-02;1
10016011001;2021-08-04;1
10016011001;2021-08-05;1
10016011001;2021-08-06;1
10016011001;2021-08-09;1
10016011001;2021-08-12;1
10016011001;2021-08-13;1
10016011001;2021-08-14;2
10016011001;2021-08-15;1
10016011001;2021-08-16;1
10016011001;2021-08-17;1
10016014001;2021-08-01;4
10016014001;2021-08-03;2
10016014001;2021-08-04;1
10016014001;2021-08-05;2
10016014001;2021-08-08;1
10016014001;2021-08-09;1
10016014001;2021-08-13;1
10016014001;2021-08-17;3
10016015001;2021-08-01;2
10016015001;2021-08-02;4
10016015001;2021-08-03;5
10016015001;2021-08-04;3
10016015001;2021-08-05;2
10016015001;2021-08-06;2
10016015001;2021-08-07;1
10016015001;2021-08-08;4
10016015001;2021-08-09;3
10016015001;2021-08-10;4
10016015001;2021-08-11;3
10016015001;2021-08-12;5
10016015001;2021-08-13;6
10016015001;2021-08-14;3
10016015001;2021-08-15;3
10016015001;2021-08-16;6
10016015001;2021-08-17;4
10016020001;2021-08-01;2
10016020001;2021-08-02;1
10016020001;2021-08-03;4
10016020001;2021-08-04;3
10016020001;2021-08-05;5
10016020001;2021-08-06;1
10016020001;2021-08-09;3
10016020001;2021-08-10;1
10016020001;2021-08-11;2
10016020001;2021-08-12;2
10016020001;2021-08-13;3
10016020001;2021-08-14;6
10016020001;2021-08-15;1
10016020001;2021-08-17;4
10020002001;2021-08-01;3
10020002001;2021-08-02;1
10020002001;2021-08-03;2
10020002001;2021-08-04;2
10020002001;2021-08-05;2
10020002001;2021-08-06;1
10020002001;2021-08-08;5
10020002001;2021-08-09;4
10020002001;2021-08-10;3
10020002001;2021-08-11;4
10020002001;2021-08-12;1
10020002001;2021-08-13;2
10020002001;2021-08-15;3
10020002001;2021-08-16;1
10020002001;2021-08-17;2
10020003001;2021-08-01;1
10020003001;2021-08-02;1
10020003001;2021-08-03;1
10020003001;2021-08-04;1
10020003001;2021-08-05;1
10020003001;2021-08-06;1
10020003001;2021-08-07;1
10020003001;2021-08-08;1
10020004001;2021-08-01;3
10020004001;2021-08-02;1
10020004001;2021-08-03;2
10020004001;2021-08-04;6
10020004001;2021-08-06;2
10020004001;2021-08-08;1
10020004001;2021-08-09;2
10020004001;2021-08-10;2
10020004001;2021-08-12;2
10020004001;2021-08-13;2
10020004001;2021-08-14;2
10020004001;2021-08-15;3
10020004001;2021-08-16;3
10020004001;2021-08-17;2
10020006001;2021-08-03;1
10020007001;2021-08-01;7
10020007001;2021-08-02;10
10020007001;2021-08-03;15
10020007001;2021-08-04;8
10020007001;2021-08-05;15
10020007001;2021-08-06;4
10020007001;2021-08-07;7
10020007001;2021-08-08;13
10020007001;2021-08-09;8
10020007001;2021-08-10;23
10020007001;2021-08-11;19
10020007001;2021-08-12;19
10020007001;2021-08-13;12
10020007001;2021-08-14;11
10020007001;2021-08-15;20
10020007001;2021-08-16;25
10020007001;2021-08-17;15
10020011001;2021-08-01;4
10020011001;2021-08-02;1
10020011001;2021-08-03;3
10020011001;2021-08-05;4
10020011001;2021-08-07;2
10020011001;2021-08-08;2
10020011001;2021-08-09;7
10020011001;2021-08-10;4
10020011001;2021-08-11;3
10020011001;2021-08-12;6
10020011001;2021-08-13;2
10020011001;2021-08-14;2
10020011001;2021-08-15;2
10020011001;2021-08-16;7
10020011001;2021-08-17;5
10020012001;2021-08-01;1
10020012001;2021-08-02;1
10020012001;2021-08-03;1
10020012001;2021-08-04;1
10020012001;2021-08-05;1
10020012001;2021-08-06;2
10020012001;2021-08-09;1
10020012001;2021-08-10;3
10020012001;2021-08-12;1
10020015001;2021-08-01;1
10020015001;2021-08-02;1
10020015001;2021-08-03;4
10020015001;2021-08-04;3
10020015001;2021-08-05;2
10020015001;2021-08-08;2
10020015001;2021-08-09;2
10020015001;2021-08-10;2
10020015001;2021-08-11;2
10020015001;2021-08-12;3
10020015001;2021-08-13;1
10020015001;2021-08-14;2
10020015001;2021-08-15;3
10020015001;2021-08-16;2
10020015001;2021-08-17;2
10020016001;2021-08-05;1
10020016001;2021-08-09;3
10020016001;2021-08-10;1
10020016001;2021-08-11;3
10020016001;2021-08-12;1
10020016001;2021-08-14;2
10020016001;2021-08-15;1
10020016001;2021-08-16;3
10020017001;2021-08-06;1
10020017001;2021-08-09;1
10020018001;2021-08-01;6
10020018001;2021-08-02;10
10020018001;2021-08-03;8
10020018001;2021-08-04;12
10020018001;2021-08-05;5
10020018001;2021-08-06;2
10020018001;2021-08-07;4
10020018001;2021-08-08;5
10020018001;2021-08-09;4
10020018001;2021-08-10;12
10020018001;2021-08-11;9
10020018001;2021-08-12;10
10020018001;2021-08-13;5
10020018001;2021-08-14;6
10020018001;2021-08-15;16
10020018001;2021-08-16;15
10020018001;2021-08-17;8
10020019001;2021-08-01;1
10020019001;2021-08-02;2
10020019001;2021-08-03;1
10020019001;2021-08-04;3
10020019001;2021-08-05;1
10020019001;2021-08-13;1
10020019001;2021-08-16;3
10020024001;2021-08-02;1
10020024001;2021-08-03;1
10020024001;2021-08-04;1
10020024001;2021-08-05;2
10020024001;2021-08-06;2
10020024001;2021-08-09;3
10020024001;2021-08-10;1
10020024001;2021-08-11;1
10020024001;2021-08-12;1
10020024001;2021-08-13;2
10020024001;2021-08-14;1
10020024001;2021-08-15;3
10020024001;2021-08-16;1
10020024001;2021-08-17;5
10020025001;2021-08-02;2
10020025001;2021-08-03;2
10020025001;2021-08-04;1
10020025001;2021-08-09;1
10020025001;2021-08-10;2
10020025001;2021-08-11;1
10020025001;2021-08-12;2
10020025001;2021-08-16;1
10020025001;2021-08-17;4
10020027001;2021-08-01;4
10020027001;2021-08-02;5
10020027001;2021-08-03;4
10020027001;2021-08-04;7
10020027001;2021-08-05;7
10020027001;2021-08-06;3
10020027001;2021-08-07;6
10020027001;2021-08-08;3
10020027001;2021-08-09;3
10020027001;2021-08-10;5
10020027001;2021-08-11;2
10020027001;2021-08-12;3
10020027001;2021-08-13;7
10020027001;2021-08-14;2
10020027001;2021-08-15;7
10020027001;2021-08-16;6
10020027001;2021-08-17;4
10020028001;2021-08-04;1
10020028001;2021-08-06;1
10020028001;2021-08-09;1
10020033001;2021-08-01;2
10020033001;2021-08-02;3
10020033001;2021-08-03;6
10020033001;2021-08-04;3
10020033001;2021-08-05;4
10020033001;2021-08-06;1
10020033001;2021-08-07;4
10020033001;2021-08-09;2
10020033001;2021-08-11;2
10020033001;2021-08-12;3
10020033001;2021-08-13;1
10020033001;2021-08-14;1
10020033001;2021-08-15;3
10020033001;2021-08-16;2
10020033001;2021-08-17;1
10020034001;2021-08-02;1
10020034001;2021-08-05;2
10020034001;2021-08-06;1
10020034001;2021-08-08;1
10020034001;2021-08-10;1
10020034001;2021-08-11;2
10020034001;2021-08-15;2
10020034001;2021-08-16;4
10020034001;2021-08-17;1
10020036001;2021-08-01;2
10020036001;2021-08-02;3
10020036001;2021-08-03;2
10020036001;2021-08-04;2
10020036001;2021-08-05;2
10020036001;2021-08-07;1
10020036001;2021-08-10;1
10020036001;2021-08-11;4
10020036001;2021-08-14;4
10020036001;2021-08-15;1
10020036001;2021-08-16;2
10020036001;2021-08-17;1
10020037001;2021-08-01;1
10020041001;2021-08-01;2
10020041001;2021-08-02;2
10020041001;2021-08-03;5
10020041001;2021-08-04;9
10020041001;2021-08-05;3
10020041001;2021-08-06;2
10020041001;2021-08-08;6
10020041001;2021-08-09;6
10020041001;2021-08-10;6
10020041001;2021-08-11;5
10020041001;2021-08-12;2
10020041001;2021-08-13;5
10020041001;2021-08-14;4
10020041001;2021-08-15;10
10020041001;2021-08-16;13
10020041001;2021-08-17;6
10020042001;2021-08-01;2
10020042001;2021-08-10;4
10020042001;2021-08-11;3
10020042001;2021-08-12;2
10020042001;2021-08-13;3
10020042001;2021-08-14;1
10020042001;2021-08-15;3
10020042001;2021-08-16;1
10020042001;2021-08-17;2
10020046001;2021-08-03;2
10020046001;2021-08-08;2
10020046001;2021-08-10;1
10020046001;2021-08-12;2
10020046001;2021-08-15;1
10020046001;2021-08-16;1
10021001001;2021-08-01;17
10021001001;2021-08-02;15
10021001001;2021-08-03;12
10021001001;2021-08-04;24
10021001001;2021-08-05;12
10021001001;2021-08-06;10
10021001001;2021-08-07;9
10021001001;2021-08-08;17
10021001001;2021-08-09;18
10021001001;2021-08-10;8
10021001001;2021-08-11;16
10021001001;2021-08-12;11
10021001001;2021-08-13;8
10021001001;2021-08-14;4
10021001001;2021-08-15;11
10021001001;2021-08-16;3
10021001001;2021-08-17;6
10021001001;2021-08-18;1
10021005001;2021-08-15;2
10021005001;2021-08-16;2
